W_Fixing_incoming_lead,W_Filling_in application,W_Calling_after_offers,W_Assessing_application,W_Calling _missing_information,W_Check_for_fraud,case_id,event_nr,remaining_time
0.0,1.0,1.0,4.0,3.0,0.0,202035.0,9.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202056.0,1.0,2651748.0
1.0,1.0,0.0,0.0,0.0,0.0,202056.0,2.0,2651231.0
1.0,1.0,1.0,0.0,0.0,0.0,202056.0,3.0,2650832.0
1.0,1.0,2.0,0.0,0.0,0.0,202056.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202059.0,1.0,1296537.0
0.0,1.0,1.0,0.0,0.0,0.0,202059.0,2.0,871189.0
0.0,1.0,2.0,0.0,0.0,0.0,202059.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202065.0,1.0,4493.0
1.0,1.0,0.0,0.0,0.0,0.0,202065.0,2.0,56.0
1.0,2.0,0.0,0.0,0.0,0.0,202065.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202074.0,1.0,1802137.0
1.0,1.0,0.0,0.0,0.0,0.0,202074.0,2.0,1797437.0
1.0,1.0,1.0,0.0,0.0,0.0,202074.0,3.0,1795942.0
1.0,1.0,1.0,1.0,0.0,0.0,202074.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202062.0,1.0,677339.0
1.0,1.0,0.0,0.0,0.0,0.0,202062.0,2.0,672337.0
1.0,1.0,1.0,0.0,0.0,0.0,202062.0,3.0,672200.0
1.0,1.0,1.0,1.0,0.0,0.0,202062.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202071.0,1.0,3424352.0
0.0,1.0,1.0,0.0,0.0,0.0,202071.0,2.0,3034817.0
0.0,1.0,2.0,0.0,0.0,0.0,202071.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202086.0,1.0,1784214.0
1.0,1.0,0.0,0.0,0.0,0.0,202086.0,2.0,1783462.0
1.0,1.0,1.0,0.0,0.0,0.0,202086.0,3.0,1783061.0
1.0,1.0,1.0,1.0,0.0,0.0,202086.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202050.0,1.0,1873177.0
0.0,1.0,1.0,0.0,0.0,0.0,202050.0,2.0,1264296.0
0.0,1.0,2.0,0.0,0.0,0.0,202050.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202068.0,1.0,3249060.0
0.0,1.0,1.0,0.0,0.0,0.0,202068.0,2.0,2045936.0
0.0,1.0,2.0,0.0,0.0,0.0,202068.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202083.0,1.0,463.0
2.0,0.0,0.0,0.0,0.0,0.0,202083.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202080.0,1.0,2643902.0
1.0,1.0,0.0,0.0,0.0,0.0,202080.0,2.0,2642538.0
1.0,2.0,0.0,0.0,0.0,0.0,202080.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202077.0,1.0,1858.0
1.0,1.0,0.0,0.0,0.0,0.0,202077.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202095.0,1.0,1188074.0
0.0,1.0,1.0,0.0,0.0,0.0,202095.0,2.0,1187864.0
0.0,1.0,1.0,1.0,0.0,0.0,202095.0,3.0,96239.0
0.0,1.0,1.0,1.0,1.0,0.0,202095.0,4.0,88936.0
0.0,1.0,1.0,2.0,1.0,0.0,202095.0,5.0,3259.0
0.0,1.0,1.0,3.0,1.0,0.0,202095.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202089.0,1.0,750838.0
0.0,1.0,1.0,0.0,0.0,0.0,202089.0,2.0,596705.0
0.0,1.0,1.0,1.0,0.0,0.0,202089.0,3.0,93745.0
0.0,1.0,1.0,1.0,1.0,0.0,202089.0,4.0,85772.0
0.0,1.0,1.0,2.0,1.0,0.0,202089.0,5.0,8710.0
0.0,1.0,1.0,3.0,1.0,0.0,202089.0,6.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202101.0,1.0,680908.0
1.0,1.0,0.0,0.0,0.0,0.0,202101.0,2.0,678501.0
1.0,1.0,1.0,0.0,0.0,0.0,202101.0,3.0,620166.0
1.0,1.0,2.0,0.0,0.0,0.0,202101.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202110.0,1.0,1716915.0
1.0,1.0,0.0,0.0,0.0,0.0,202110.0,2.0,1714891.0
1.0,1.0,1.0,0.0,0.0,0.0,202110.0,3.0,1714849.0
1.0,1.0,1.0,1.0,0.0,0.0,202110.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202107.0,1.0,1087277.0
0.0,1.0,1.0,0.0,0.0,0.0,202107.0,2.0,1087046.0
0.0,1.0,1.0,1.0,0.0,0.0,202107.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202116.0,1.0,480629.0
1.0,1.0,0.0,0.0,0.0,0.0,202116.0,2.0,479879.0
1.0,2.0,0.0,0.0,0.0,0.0,202116.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202119.0,1.0,400776.0
1.0,1.0,0.0,0.0,0.0,0.0,202119.0,2.0,400432.0
1.0,1.0,1.0,0.0,0.0,0.0,202119.0,3.0,398552.0
1.0,1.0,1.0,1.0,0.0,0.0,202119.0,4.0,328396.0
1.0,1.0,1.0,2.0,0.0,0.0,202119.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202113.0,1.0,1257239.0
0.0,1.0,1.0,0.0,0.0,0.0,202113.0,2.0,1200084.0
0.0,1.0,1.0,1.0,0.0,0.0,202113.0,3.0,253767.0
0.0,1.0,1.0,1.0,1.0,0.0,202113.0,4.0,221589.0
0.0,1.0,1.0,2.0,1.0,0.0,202113.0,5.0,172110.0
0.0,1.0,1.0,2.0,2.0,0.0,202113.0,6.0,142951.0
0.0,1.0,1.0,3.0,2.0,0.0,202113.0,7.0,198.0
0.0,1.0,1.0,3.0,3.0,0.0,202113.0,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202128.0,1.0,750215.0
1.0,1.0,0.0,0.0,0.0,0.0,202128.0,2.0,703124.0
1.0,1.0,1.0,0.0,0.0,0.0,202128.0,3.0,696063.0
1.0,1.0,2.0,0.0,0.0,0.0,202128.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202125.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202122.0,1.0,1030410.0
0.0,1.0,1.0,0.0,0.0,0.0,202122.0,2.0,428545.0
0.0,1.0,2.0,0.0,0.0,0.0,202122.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,201930.0,1.0,641058.0
0.0,1.0,1.0,0.0,0.0,0.0,201930.0,2.0,624791.0
0.0,1.0,2.0,0.0,0.0,0.0,201930.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202223.0,1.0,1928641.0
0.0,1.0,1.0,0.0,0.0,0.0,202223.0,2.0,1928603.0
0.0,1.0,2.0,0.0,0.0,0.0,202223.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202137.0,1.0,1027577.0
1.0,1.0,0.0,0.0,0.0,0.0,202137.0,2.0,1022826.0
1.0,1.0,1.0,0.0,0.0,0.0,202137.0,3.0,1008340.0
1.0,1.0,1.0,1.0,0.0,0.0,202137.0,4.0,410364.0
1.0,1.0,1.0,2.0,0.0,0.0,202137.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202143.0,1.0,1333696.0
0.0,1.0,1.0,0.0,0.0,0.0,202143.0,2.0,707163.0
0.0,1.0,2.0,0.0,0.0,0.0,202143.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202134.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202146.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202164.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202149.0,1.0,2586991.0
1.0,1.0,0.0,0.0,0.0,0.0,202149.0,2.0,2578193.0
1.0,2.0,0.0,0.0,0.0,0.0,202149.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202158.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202173.0,1.0,12795.0
1.0,1.0,0.0,0.0,0.0,0.0,202173.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202182.0,1.0,3726686.0
1.0,1.0,0.0,0.0,0.0,0.0,202182.0,2.0,3712004.0
1.0,1.0,1.0,0.0,0.0,0.0,202182.0,3.0,3611051.0
1.0,1.0,1.0,1.0,0.0,0.0,202182.0,4.0,1209096.0
1.0,1.0,1.0,1.0,1.0,0.0,202182.0,5.0,1203575.0
1.0,1.0,1.0,2.0,1.0,0.0,202182.0,6.0,856689.0
1.0,1.0,1.0,2.0,2.0,0.0,202182.0,7.0,786080.0
1.0,1.0,1.0,2.0,3.0,0.0,202182.0,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202191.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202152.0,1.0,28888.0
1.0,1.0,0.0,0.0,0.0,0.0,202152.0,2.0,20458.0
1.0,2.0,0.0,0.0,0.0,0.0,202152.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202185.0,1.0,1551082.0
1.0,1.0,0.0,0.0,0.0,0.0,202185.0,2.0,1536182.0
1.0,1.0,1.0,0.0,0.0,0.0,202185.0,3.0,1536110.0
1.0,1.0,1.0,1.0,0.0,0.0,202185.0,4.0,508169.0
1.0,1.0,1.0,1.0,1.0,0.0,202185.0,5.0,502063.0
1.0,1.0,1.0,2.0,1.0,0.0,202185.0,6.0,498804.0
1.0,1.0,1.0,2.0,2.0,0.0,202185.0,7.0,488632.0
1.0,1.0,1.0,3.0,2.0,0.0,202185.0,8.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202155.0,1.0,15319.0
1.0,1.0,0.0,0.0,0.0,0.0,202155.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202208.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202199.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202159.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202140.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202202.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202179.0,1.0,16807.0
1.0,1.0,0.0,0.0,0.0,0.0,202179.0,2.0,1889.0
1.0,2.0,0.0,0.0,0.0,0.0,202179.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202238.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202170.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202205.0,1.0,963184.0
0.0,1.0,1.0,0.0,0.0,0.0,202205.0,2.0,928591.0
0.0,1.0,1.0,1.0,0.0,0.0,202205.0,3.0,5211.0
0.0,1.0,1.0,2.0,0.0,0.0,202205.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202211.0,1.0,2149801.0
0.0,1.0,1.0,0.0,0.0,0.0,202211.0,2.0,2149635.0
0.0,1.0,1.0,1.0,0.0,0.0,202211.0,3.0,309764.0
0.0,1.0,1.0,1.0,1.0,0.0,202211.0,4.0,307250.0
0.0,1.0,1.0,2.0,1.0,0.0,202211.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202256.0,1.0,3640097.0
1.0,1.0,0.0,0.0,0.0,0.0,202256.0,2.0,3639616.0
1.0,1.0,1.0,0.0,0.0,0.0,202256.0,3.0,2849888.0
1.0,1.0,1.0,1.0,0.0,0.0,202256.0,4.0,1485635.0
1.0,1.0,1.0,1.0,1.0,0.0,202256.0,5.0,1452050.0
1.0,1.0,1.0,2.0,1.0,0.0,202256.0,6.0,13441.0
1.0,1.0,1.0,3.0,1.0,0.0,202256.0,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202253.0,1.0,779737.0
0.0,1.0,1.0,0.0,0.0,0.0,202253.0,2.0,160073.0
0.0,1.0,2.0,0.0,0.0,0.0,202253.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202241.0,1.0,101.0
2.0,0.0,0.0,0.0,0.0,0.0,202241.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202265.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202283.0,1.0,291.0
1.0,1.0,0.0,0.0,0.0,0.0,202283.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202277.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202292.0,1.0,689632.0
1.0,1.0,0.0,0.0,0.0,0.0,202292.0,2.0,688986.0
1.0,1.0,1.0,0.0,0.0,0.0,202292.0,3.0,688338.0
1.0,1.0,1.0,1.0,0.0,0.0,202292.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202247.0,1.0,1202490.0
0.0,1.0,1.0,0.0,0.0,0.0,202247.0,2.0,1183641.0
0.0,1.0,1.0,1.0,0.0,0.0,202247.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202259.0,1.0,2654531.0
0.0,1.0,1.0,0.0,0.0,0.0,202259.0,2.0,2654423.0
0.0,1.0,2.0,0.0,0.0,0.0,202259.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202268.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202301.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202304.0,1.0,1280.0
2.0,0.0,0.0,0.0,0.0,0.0,202304.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202322.0,1.0,1033.0
2.0,0.0,0.0,0.0,0.0,0.0,202322.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202319.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202307.0,1.0,4741867.0
1.0,1.0,0.0,0.0,0.0,0.0,202307.0,2.0,4731260.0
1.0,1.0,1.0,0.0,0.0,0.0,202307.0,3.0,4124226.0
1.0,1.0,1.0,1.0,0.0,0.0,202307.0,4.0,3097642.0
1.0,1.0,1.0,1.0,1.0,0.0,202307.0,5.0,3097601.0
1.0,1.0,1.0,1.0,2.0,0.0,202307.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202271.0,1.0,3362734.0
0.0,1.0,1.0,0.0,0.0,0.0,202271.0,2.0,2693042.0
0.0,1.0,1.0,1.0,0.0,0.0,202271.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202289.0,1.0,2647972.0
0.0,2.0,0.0,0.0,0.0,0.0,202289.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202298.0,1.0,1109417.0
0.0,1.0,1.0,0.0,0.0,0.0,202298.0,2.0,496748.0
0.0,1.0,1.0,1.0,0.0,0.0,202298.0,3.0,1798.0
0.0,1.0,1.0,2.0,0.0,0.0,202298.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202331.0,1.0,6559.0
1.0,1.0,0.0,0.0,0.0,0.0,202331.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202334.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202346.0,1.0,7504.0
1.0,1.0,0.0,0.0,0.0,0.0,202346.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202352.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202355.0,1.0,116.0
2.0,0.0,0.0,0.0,0.0,0.0,202355.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202310.0,1.0,679906.0
0.0,1.0,1.0,0.0,0.0,0.0,202310.0,2.0,679753.0
0.0,1.0,1.0,1.0,0.0,0.0,202310.0,3.0,2377.0
0.0,1.0,1.0,2.0,0.0,0.0,202310.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202325.0,1.0,1630864.0
0.0,1.0,1.0,0.0,0.0,0.0,202325.0,2.0,970468.0
0.0,1.0,1.0,1.0,0.0,0.0,202325.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202340.0,1.0,1558908.0
0.0,1.0,1.0,0.0,0.0,0.0,202340.0,2.0,1554284.0
0.0,1.0,2.0,0.0,0.0,0.0,202340.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202391.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202343.0,1.0,2422240.0
0.0,1.0,1.0,0.0,0.0,0.0,202343.0,2.0,2421943.0
0.0,1.0,2.0,0.0,0.0,0.0,202343.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202382.0,1.0,1539132.0
1.0,1.0,0.0,0.0,0.0,0.0,202382.0,2.0,1536547.0
1.0,1.0,1.0,0.0,0.0,0.0,202382.0,3.0,859489.0
1.0,1.0,1.0,1.0,0.0,0.0,202382.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202388.0,1.0,2638653.0
1.0,1.0,0.0,0.0,0.0,0.0,202388.0,2.0,2636464.0
1.0,2.0,0.0,0.0,0.0,0.0,202388.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202361.0,1.0,2405893.0
0.0,1.0,1.0,0.0,0.0,0.0,202361.0,2.0,1752345.0
0.0,1.0,2.0,0.0,0.0,0.0,202361.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202358.0,1.0,4282487.0
0.0,1.0,1.0,0.0,0.0,0.0,202358.0,2.0,4282306.0
0.0,1.0,2.0,0.0,0.0,0.0,202358.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202379.0,1.0,2635989.0
0.0,1.0,1.0,0.0,0.0,0.0,202379.0,2.0,2635934.0
0.0,1.0,2.0,0.0,0.0,0.0,202379.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202448.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202442.0,1.0,2592580.0
1.0,1.0,0.0,0.0,0.0,0.0,202442.0,2.0,2572519.0
1.0,2.0,0.0,0.0,0.0,0.0,202442.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202424.0,1.0,700774.0
1.0,1.0,0.0,0.0,0.0,0.0,202424.0,2.0,680463.0
1.0,1.0,1.0,0.0,0.0,0.0,202424.0,3.0,74210.0
1.0,1.0,2.0,0.0,0.0,0.0,202424.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202418.0,1.0,1476167.0
1.0,1.0,0.0,0.0,0.0,0.0,202418.0,2.0,1450812.0
1.0,1.0,1.0,0.0,0.0,0.0,202418.0,3.0,1385963.0
1.0,1.0,2.0,0.0,0.0,0.0,202418.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202427.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202457.0,1.0,2761499.0
0.0,1.0,1.0,0.0,0.0,0.0,202457.0,2.0,2052426.0
0.0,1.0,2.0,0.0,0.0,0.0,202457.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202373.0,1.0,2585201.0
0.0,2.0,0.0,0.0,0.0,0.0,202373.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202385.0,1.0,2584965.0
0.0,2.0,0.0,0.0,0.0,0.0,202385.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202397.0,1.0,3290100.0
0.0,1.0,1.0,0.0,0.0,0.0,202397.0,2.0,2673071.0
0.0,1.0,1.0,1.0,0.0,0.0,202397.0,3.0,1459337.0
0.0,1.0,1.0,1.0,1.0,0.0,202397.0,4.0,1449659.0
0.0,1.0,1.0,2.0,1.0,0.0,202397.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202518.0,1.0,278795.0
0.0,1.0,1.0,0.0,0.0,0.0,202518.0,2.0,278755.0
0.0,1.0,1.0,1.0,0.0,0.0,202518.0,3.0,278567.0
0.0,1.0,1.0,1.0,0.0,1.0,202518.0,4.0,278422.0
0.0,1.0,1.0,2.0,0.0,1.0,202518.0,5.0,277549.0
0.0,1.0,1.0,2.0,1.0,1.0,202518.0,6.0,277519.0
0.0,1.0,1.0,3.0,1.0,1.0,202518.0,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202421.0,1.0,701181.0
0.0,1.0,1.0,0.0,0.0,0.0,202421.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202479.0,1.0,3101522.0
0.0,1.0,1.0,0.0,0.0,0.0,202479.0,2.0,2060808.0
0.0,1.0,2.0,0.0,0.0,0.0,202479.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202524.0,1.0,1638515.0
0.0,1.0,1.0,0.0,0.0,0.0,202524.0,2.0,1638093.0
0.0,1.0,1.0,1.0,0.0,0.0,202524.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202515.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202512.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202536.0,1.0,3444961.0
0.0,1.0,1.0,0.0,0.0,0.0,202536.0,2.0,3444468.0
0.0,1.0,1.0,1.0,0.0,0.0,202536.0,3.0,2496023.0
0.0,1.0,1.0,1.0,1.0,0.0,202536.0,4.0,2489105.0
0.0,1.0,1.0,2.0,1.0,0.0,202536.0,5.0,2315502.0
0.0,1.0,1.0,3.0,1.0,0.0,202536.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202542.0,1.0,2667571.0
0.0,1.0,1.0,0.0,0.0,0.0,202542.0,2.0,2667449.0
0.0,1.0,2.0,0.0,0.0,0.0,202542.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202545.0,1.0,1468535.0
1.0,1.0,0.0,0.0,0.0,0.0,202545.0,2.0,1462086.0
1.0,1.0,1.0,0.0,0.0,0.0,202545.0,3.0,1462022.0
1.0,1.0,1.0,1.0,0.0,0.0,202545.0,4.0,3667.0
1.0,1.0,1.0,1.0,1.0,0.0,202545.0,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202494.0,1.0,606260.0
0.0,1.0,1.0,0.0,0.0,0.0,202494.0,2.0,9528.0
0.0,1.0,2.0,0.0,0.0,0.0,202494.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202569.0,1.0,2413245.0
0.0,1.0,1.0,0.0,0.0,0.0,202569.0,2.0,2162079.0
0.0,1.0,2.0,0.0,0.0,0.0,202569.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202563.0,1.0,1128267.0
1.0,1.0,0.0,0.0,0.0,0.0,202563.0,2.0,1117833.0
1.0,1.0,1.0,0.0,0.0,0.0,202563.0,3.0,779234.0
1.0,1.0,1.0,1.0,0.0,0.0,202563.0,4.0,101947.0
1.0,1.0,1.0,1.0,1.0,0.0,202563.0,5.0,101440.0
1.0,1.0,1.0,2.0,1.0,0.0,202563.0,6.0,4349.0
1.0,1.0,1.0,3.0,1.0,0.0,202563.0,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202551.0,1.0,76144.0
0.0,2.0,0.0,0.0,0.0,0.0,202551.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202578.0,1.0,72543.0
1.0,1.0,0.0,0.0,0.0,0.0,202578.0,2.0,63090.0
1.0,2.0,0.0,0.0,0.0,0.0,202578.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202593.0,1.0,1115348.0
1.0,1.0,0.0,0.0,0.0,0.0,202593.0,2.0,1115110.0
1.0,1.0,1.0,0.0,0.0,0.0,202593.0,3.0,1115009.0
1.0,1.0,1.0,1.0,0.0,0.0,202593.0,4.0,82181.0
1.0,1.0,1.0,1.0,1.0,0.0,202593.0,5.0,81259.0
1.0,1.0,1.0,2.0,1.0,0.0,202593.0,6.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202599.0,1.0,2060115.0
1.0,1.0,0.0,0.0,0.0,0.0,202599.0,2.0,2047416.0
1.0,1.0,1.0,0.0,0.0,0.0,202599.0,3.0,2044182.0
1.0,1.0,1.0,1.0,0.0,0.0,202599.0,4.0,256467.0
1.0,1.0,1.0,1.0,1.0,0.0,202599.0,5.0,243117.0
1.0,1.0,1.0,2.0,1.0,0.0,202599.0,6.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202602.0,1.0,2141745.0
0.0,1.0,1.0,0.0,0.0,0.0,202602.0,2.0,1529763.0
0.0,1.0,1.0,1.0,0.0,0.0,202602.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202572.0,1.0,69615.0
1.0,1.0,0.0,0.0,0.0,0.0,202572.0,2.0,51979.0
1.0,2.0,0.0,0.0,0.0,0.0,202572.0,3.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202605.0,1.0,692010.0
1.0,1.0,0.0,0.0,0.0,0.0,202605.0,2.0,691303.0
1.0,1.0,1.0,0.0,0.0,0.0,202605.0,3.0,688371.0
1.0,1.0,2.0,0.0,0.0,0.0,202605.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202485.0,1.0,1116510.0
0.0,1.0,1.0,0.0,0.0,0.0,202485.0,2.0,524456.0
0.0,1.0,1.0,1.0,0.0,0.0,202485.0,3.0,76269.0
0.0,1.0,1.0,2.0,0.0,0.0,202485.0,4.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202521.0,1.0,3704938.0
0.0,1.0,1.0,0.0,0.0,0.0,202521.0,2.0,3100877.0
0.0,1.0,2.0,0.0,0.0,0.0,202521.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202620.0,1.0,2654270.0
0.0,2.0,0.0,0.0,0.0,0.0,202620.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202530.0,1.0,686800.0
0.0,1.0,1.0,0.0,0.0,0.0,202530.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202527.0,1.0,12874.0
1.0,1.0,0.0,0.0,0.0,0.0,202527.0,2.0,4725.0
1.0,2.0,0.0,0.0,0.0,0.0,202527.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202533.0,1.0,359305.0
0.0,2.0,0.0,0.0,0.0,0.0,202533.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202539.0,1.0,2315744.0
0.0,1.0,1.0,0.0,0.0,0.0,202539.0,2.0,1714079.0
0.0,1.0,1.0,1.0,0.0,0.0,202539.0,3.0,424346.0
0.0,1.0,1.0,1.0,1.0,0.0,202539.0,4.0,416657.0
0.0,1.0,1.0,2.0,1.0,0.0,202539.0,5.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202566.0,1.0,1668.0
2.0,0.0,0.0,0.0,0.0,0.0,202566.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202611.0,1.0,347991.0
1.0,1.0,0.0,0.0,0.0,0.0,202611.0,2.0,339720.0
1.0,2.0,0.0,0.0,0.0,0.0,202611.0,3.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202548.0,1.0,2652369.0
0.0,2.0,0.0,0.0,0.0,0.0,202548.0,2.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,202638.0,1.0,1104831.0
0.0,1.0,1.0,0.0,0.0,0.0,202638.0,2.0,1104772.0
0.0,1.0,1.0,1.0,0.0,0.0,202638.0,3.0,78.0
0.0,1.0,1.0,1.0,1.0,0.0,202638.0,4.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,202641.0,1.0,2651301.0
1.0,1.0,0.0,0.0,0.0,0.0,202641.0,2.0,2651090.0
